artwork_id,display_name,artist_id
ARTIC-2479fd9c-a90e-2f5a-b418-6ed505ab2bb9,"József Rippl-Rónai (Hungarian, 1861-1927)",Q569369
ARTIC-247e6198-73d4-1c31-f6d7-1ffc2c5e4622,"Thomas Hudson (British, 1701-1779)",Q1502003
ARTIC-24acaa1b-70eb-5849-7c71-f3591792c471,China,
ARTIC-24b73d22-be48-f9de-c1db-05e726c021f7,Korea,
ARTIC-24c1565b-f22d-fb73-4a7f-f35bcb3dcc09," Raffaello Botticini (Italian, 1477–c.1520)",Q3417360
ARTIC-24f5a9ff-fe25-e1be-65f5-d65f2d509ad4,"Charles François Daubigny (French, 1817–1878)",Q252357
ARTIC-254c654f-354a-0f4f-28b5-8eb01a02e95c,"Piet Mondrian (Dutch, 1872-1944)",Q151803
ARTIC-2563126c-ce54-2c5d-b41c-89eaebaf4ef7,"Sano di Pietro (Italian, 1405-1481)",Q1379714
ARTIC-25a7ba57-c5a0-7d73-1cf3-bbb531457d9b,"Antoine Wiertz (Belgian, 1806-1865)",Q352978
ARTIC-25af23d1-e955-7a98-457c-84c2b7b1beff,"Artist unknown (American, 19th century)",
ARTIC-25bad661-3b81-9925-0832-1d43a4327288,"Joos de Momper the Younger, attributed to (Flemish, 1564-1635)",
ARTIC-25c31d8d-21a4-9ea1-1d73-6a2eca4dda7e,"Vincent van Gogh (Dutch, 1853–1890)",Q5582
ARTIC-25cae01d-82c7-7060-0070-643727437126,"Jean-Baptiste-Camille Corot (French, 1796–1875)",Q148475
ARTIC-25f660ee-f1db-d13b-42a5-56df97c98ba7,"Piet Mondrian (Dutch, 1872-1944)",Q151803
ARTIC-26421d10-27fc-e656-613d-12f4f2a20381,"Richard Parkes Bonington (British, 1802–1828)",Q380395
ARTIC-2661329a-3c67-6216-82eb-90c755bb42b8,"Jean-Baptiste-Camille Corot (French, 1796–1875)",Q148475
ARTIC-266ebd5c-bc67-1e1e-9696-5a8e40e6de80,"Jean Hey, known as the Master of Moulins (Active Lyon and Moulins, c. 1475-c. 1505)",
ARTIC-2685ae09-bc4e-5e01-f2f6-cf41b1a75349,"Alessandro Turchi (Italian, 1578-1649)",Q507279
ARTIC-2691b235-3ab2-c2cb-6c16-030357606e04,Nepal,
ARTIC-269b23c9-90e2-61dd-0607-e2f7a1321dcf,"India (Rajasthan, Jaipur)",
ARTIC-26ac1e6d-e547-0d9d-707b-7cec76babb60,"Conrad Faber von Creuznach (German, active about 1520-52/53)",Q1126773
ARTIC-26d3cea8-44c0-bfbd-a91a-19a007517152,"Vincent van Gogh (Dutch, 1853–1890)",Q5582
ARTIC-26dffbf4-b8b4-889a-8faf-a9366d8114dd,"India (Rajasthan, Jodhpur)",
ARTIC-26e1c560-acca-3148-46dc-c144ac22bd3e,"Pierre-Auguste Renoir (French, 1841-1919)",Q39931
ARTIC-26e28c6e-0006-e69d-0f7c-4889f3324724,"India (Delhi-Agra region, possibly Mathura)",
ARTIC-26ea6163-7d98-9bce-704c-2518a0723c2e,"Italian, Venice",
ARTIC-26ec4ba5-0571-aded-9bbb-601973682b07,"Salvator Rosa (Italian, 1615-1673)",Q359421
ARTIC-27440046-931e-8f6f-22f6-3ad8d3402631,Artist unknown (spurious attribution to Prince Yongrong) (Chinese),
ARTIC-275c4f90-f010-853e-4cd2-0aa306472ee8," Philippe Mercier (French, 1689-1760)",Q3380372
ARTIC-2765aee9-3d78-ec6c-5c66-a1d9dc8173f6,"Claude Monet (French, 1840–1926)",Q296
ARTIC-27666ca0-d8a7-e5a2-de53-12a274c9d562,"Xugu 虚谷 (Chinese, 1823-1896)",Q45600681
ARTIC-27a32fa4-9517-3ba2-fe0c-3ffcf44df04f,"George Inness (American, 1825–1894)",Q704868
ARTIC-27b32b73-c08f-149e-e41d-a97185f062e3,"Francisco José de Goya y Lucientes (Spanish, 1746–1828)",Q5432
ARTIC-27b5220a-4b4f-3853-a614-3230e5b750a1,India,
ARTIC-27c1d720-8ca5-79a4-5e51-530bf75c1591,"Claude Monet (French, 1840–1926)",Q296
ARTIC-27d70359-d92b-18fb-b31a-f3dd4e3c78ac,"Toby Edward Rosenthal (American, 1848–1917)",Q1610297
ARTIC-28092d40-4146-321a-cc0d-4357bdd2ed35,Sheng Mao (attributed， 盛懋) (Chinese (1310-1360)),Q3481876
ARTIC-282d5c21-4b12-1e9d-a75e-796920d64fc7,Eastern Tibet,
ARTIC-2831d07d-1b69-50ed-2865-6a5b7d9bfc6a,"Gherardo di Jacopo, called Starnina (Italian, active 1387-1413)",
ARTIC-283433d1-bbc4-b526-eb7e-35f85cdb1cbb,"Théodule (Augustin) Ribot (French, 1823-1891)",Q768127
ARTIC-2838cff5-9ea3-0101-3f34-193d49416101,"Henry Fuseli (Swiss, active in England, 1741-1825)",Q122382
ARTIC-2862f52c-6e35-ac31-8ed0-bb67af3f1351,"Shibata Zeshin (Japanese, 1807-1891)",Q2386947
ARTIC-287ea0c4-1976-46b6-d3e0-5f24db2d95ae,"Giovanni di Paolo (Italian, 1398–1482)",Q946420
ARTIC-28a7765b-fc38-1a56-87dd-cbcdb647fcdb,"Thomas Doughty (American, 1793-1856)",Q284954
ARTIC-28cdca78-e3f4-9d13-df34-92585f1e8938,"Giulio Cesare Procaccini (Italian, 1574-1625)",Q1119589
ARTIC-29163982-8310-36bb-3530-2b5000ce7290," Paolo Antonio Barbieri (Italian, 1603–1649)",Q3362594
ARTIC-292c2b1e-90cb-3539-7527-819a7875218d,Italian,
ARTIC-293ab61e-5536-c2d3-936a-4116f027260c,"Jean Baptiste Oudry (French, 1686-1755)",Q737137
ARTIC-297d433a-dba2-d978-1d40-cb77fb6b6175,"Italian, Venice",
ARTIC-29a102da-4838-432b-7373-a3c7f5679d75,"Frederic Remington (American, 1861–1909)",Q560787
ARTIC-29d3c6bc-7b53-d13f-a625-0490141c6f10,"Gustave Courbet (French, 1819–1877)",Q34618
ARTIC-29ed4a54-868c-a158-f574-cddfdffe809c,"William Bonnell (American, 1804-1865)",Q20899718
ARTIC-29fcf18a-5461-7084-91c3-57799ca55e18,"George Inness (American, 1825–1894)",Q704868
ARTIC-2a0cc79d-9f16-29fe-3ff8-98a56e54345f,"Johan Barthold Jongkind (Dutch, 1819-1891)",Q704585
ARTIC-2a1e5636-e9c6-6b72-70ab-437f767f73db,"William Keith (American, born Scotland, 1839-1911)",Q3688068
ARTIC-2a2163db-9351-018a-0d65-47be9c84dce8,"Gustave Courbet (French, 1819–1877)",Q34618
ARTIC-2a2991a6-f4e7-3f4e-8be5-47cf21fabab1,"Suzuki Kiitsu  (Japanese, 1796-1858)",Q3196514
ARTIC-2a6d3782-8d79-e526-e382-b482579aff3d,"Hendrick van Steenwijck the Younger (Flemish, 1580/82-1649)",
ARTIC-2a9a163c-43bd-20f3-cea1-2bab63edf10f,"Leng Mei (Chinese, c. 1700/1750)",Q6522422
ARTIC-2aaa4699-7ddb-9151-f4de-1b3799c0e934,"Antoine Auguste Ernest Hébert (French, 1817-1908)",Q1350125
ARTIC-2accfdf4-1541-da97-461f-5857e39309e4,Tibet,
ARTIC-2adb35ce-8e94-cda5-210e-b04d488bbdc8,"Paul Gauguin (French, 1848–1903)",Q37693
ARTIC-2ae161a1-d263-f3b4-b41f-3d1901ddefcc,"Giovanni Battista Piazzetta (Italian, 1682-1754)",Q282670
ARTIC-2ae64c8a-266d-470a-a25a-c83127564636,"Gustave Moreau (French, 1826-1898)",Q203828
ARTIC-2b1cba5a-f194-266b-5357-b437fada0b3b,"Jean Louis André Théodore Géricault (French, 1791-1824)",Q184212
ARTIC-2b219d21-c128-ea2e-cb0b-69d2e9e98e5e,"Thomas Birch (American, born England, 1779-1851)",Q175370
ARTIC-2b30e687-4526-f487-cedc-448b3188fd19,"Claude Monet (French, 1840–1926)",Q296
ARTIC-2b70372d-bad1-edda-8169-f6478f73a5e1,"Jean François Raffaëlli (French, 1850-1924)",Q658862
ARTIC-2b751a0e-a492-7fa9-749c-6667cdd1c928,"Jacopo da Pontormo (Jacopo Carrucci) (Italian, 1494-1557)",Q207929
ARTIC-2b99326e-ba24-a0d4-1be3-d32c89143d36,"Harald Sohlberg (Norwegian, 1869-1935)",Q1367020
ARTIC-2ba51712-835e-c17c-5f48-240bc76561a0,"Alfred Stevens (Belgian, 1823-1906)",Q773855
ARTIC-2bc1afcc-112b-fefa-85aa-8eefde432b56,"Ludwig Richter (German, 1803-1884)",Q551896
ARTIC-2bcffdac-951e-569f-8f05-f4c8e4228302,"Alfred Sisley (French, 1839-1899)",Q175130
ARTIC-2c81e86c-2ef6-c4ef-11fb-9fb7a7245273,"Edwaert Collier (Dutch, 1642–1708)",Q781137
ARTIC-2c9b33e1-fe7f-e84b-d459-6c8b5270a146,Artist unknown (Chinese),
ARTIC-2cb5b35b-9dce-96c9-5dd4-fc761c776e0e,"Tosa Mitsuoki (Japanese, 1617-1691)",Q3180225
ARTIC-2cd72c96-2052-3527-d512-94c927a5523e,Spanish (Catalan) (15th century),
ARTIC-2cdaa4b6-c9d0-7230-952b-690b8e1cf4df,"Jean Baptiste Joseph Wicar (French, 1762-1834)",Q2325139
ARTIC-2cefd76a-194d-1ea0-4242-2758ab68454f,China,
ARTIC-2d484387-2509-5e8e-2c43-22f9981972eb,"Georges Seurat (French, 1859-1891)",Q34013
ARTIC-2d717e79-f94a-83fd-0e18-3e1a82f85310,"Cosmo Alexander (American, born Scotland, 1724–1772)",Q5174242
ARTIC-2d83fb4d-1851-ad82-46c6-1c737976e3fd,"Rembrandt van Rijn (Dutch, 1606-1669) ( Rembrandt van Rijn (Dutch, 1606-1669))",Q5598
ARTIC-2d856b31-b583-c594-0116-c9bd193b4438,"Wen Boren 文伯仁 (Chinese, 1502-1575)",Q3567211
ARTIC-2dcd9e08-6f4f-9c8a-30b0-54ed93d7c049,"Mihaly Munkácsy (Hungarian, 1844-1900)",Q551652
ARTIC-2e166f7c-a959-d686-eeb0-a63a52a4d368,"Paul Cezanne (French, 1839–1906)",Q35548
ARTIC-2e511440-57e2-83e6-593c-9b71390d233b,"Martín de Soria (Spanish, active 1449-87)",Q9029840
ARTIC-2e6d08c8-dac0-4f1c-3e56-de3539ceb905,"Gustave Courbet (French, 1819–1877)",Q34618
ARTIC-2e6d6a89-61bd-5098-59d3-b41d14bf7973,"Paul Cezanne (French, 1839–1906)",Q35548
ARTIC-2e7e28aa-a77b-c7f8-852b-708c1171f928,"Claude Lorrain (Claude Gellée; French, 1600-1682)",Q214074
ARTIC-2ee1ea7b-4ad8-e8fd-6821-394bab14c395," Giuseppe Maria Crespi (Italian, 1665–1747)",Q528620
ARTIC-2eeb2c2e-a35a-2d54-f89b-f4e3ce880780,"William Adolphe Bouguereau (French, 1825–1905)",Q483992
ARTIC-2f3348a0-5347-fed8-23ef-2ae06f4bdd28,"India (Rajasthan, Kota)",
ARTIC-2f53bf34-bbb0-be8d-e944-fab648e6bd56,"Unknown Artist  (Japanese, Edo period (1615-1868))",
ARTIC-2f7bd26c-ffdf-0b4a-f1e2-8acd09554023,"Marcellus Coffermans (Netherlandish, active after 1578/79)",Q935830
ARTIC-2f8c0896-069a-af5b-5aad-adac25b43980,"John Singleton Copley (American, 1738–1815)",Q316016
ARTIC-2fbf1cec-e2c4-9b1f-6949-088b00a07698,"Chen Ruyan (attributed) (Chinese, fl. 1340-1380)",Q2962599
ARTIC-301d2352-2582-03bc-ab13-d768586b4f15,Artist unknown,
ARTIC-30224cff-aa51-a061-ec66-5a28a1c7e03a,"Shibata Zeshin (Japanese, 1807-1891)",Q2386947
ARTIC-30491751-fb43-fc27-51fe-d068be7b6568,"Sanford Robinson Gifford (American, 1823–1880)",Q615161
ARTIC-308a1405-b198-37e2-c5d2-ca364705c92e,"Taddeo di Bartolo (Italian, 1362/63-1422)",Q740231
ARTIC-30d64b53-c01f-7853-2543-33914f265a50,British,
ARTIC-30df0db9-ad8a-7671-87a9-4bdd1bee9563,"Hans Eworth (Netherlandish, active England 1545-73/74)",Q2468731
ARTIC-30f72d2d-0771-981a-b5e7-5848513aeb42,"Eugène-Louis Boudin (French, 1824–1898)",Q212600
ARTIC-314637b6-22f5-5c2d-5b33-cd6ef4218748,"Charles François Daubigny (French, 1817–1878)",Q252357
ARTIC-315d1927-efc2-a249-a35d-7df1ed7afe1f,"Agnolo Bronzino (Italian, 1503-1572) ( Agnolo Bronzino (Italian, 1503-1572))",Q7803
ARTIC-318b7761-6765-7273-36c6-2ebc1fb41e22,"Jan Gossart (Netherlandish, c. 1478–1532)",Q346952
ARTIC-319025af-5250-3de1-5436-d8ed3586b133,North Netherlandish,
ARTIC-3192ae4d-ffca-fe91-af12-2ca681f43e13,"Martin Johnson Heade (American, 1819–1904)",Q3123472
ARTIC-31bdf17a-cd83-9cc7-61bc-5e09be0d7160,"Kano Tsunenobu (Japanese, 1636-1713)",Q3192797
ARTIC-321bef42-2c5d-29e9-de42-77ebf8221f7b,"Nicolas Antoine Taunay (French, 1755-1830)",Q3339947
ARTIC-321c45f5-22a3-84a2-44cc-cf66642d4cf2,"Pierre-Auguste Renoir (French, 1841-1919)",Q39931
ARTIC-3222a207-26a0-59c1-ba7c-c1ba4eaee588,"Jozef Israëls (Dutch, 1824-1911)",Q528460
ARTIC-322d6d16-0fe2-c03e-9441-8a6c25cc6396,Northern Italian,
ARTIC-3236b056-f154-b3b6-3c37-6d70cac49bfe,"Thomas Fearnley (Norwegian, 1802-1842)",Q1969461
ARTIC-32796fdf-a3a9-181a-d0b4-1262fb007316,"Benjamin West (British, born United States, 1738-1820)",Q313498
ARTIC-3286d3c2-5ccc-7c03-9b44-573222930b86,"Antonio González Velásquez, attributed to (Spanish, 1723-1794)",
ARTIC-33359c0a-f569-9972-e8bd-a02ada37487e,"Kano Tsunenobu (Japanese, 1636-1713)",Q3192797
ARTIC-335a59a4-3f5b-b9db-b8e8-861467d211ef,"Camille Pissarro (French, 1830-1903)",Q134741
ARTIC-336a83f3-c184-add1-ee03-f295aa97a0b0,"Matteo di Giovanni (Italian, c. 1430-1495)",Q1373474
ARTIC-336cb271-3e45-bafa-af03-42639047b8f8,Tibet (Central Tibet),
ARTIC-3370476c-f1aa-d5d6-bd1e-2a4d940a2f9d,Artist unknown (Japanese),
ARTIC-33883e44-383d-3da8-6464-e4053e0e5613,"Pierre Puvis de Chavannes  (French, 1824-1898)",Q216873
ARTIC-33dfbf42-50aa-20ab-2d01-69bd41678dac,"Lan Ying (Chinese, 1585-c. 1664)",Q3138790
ARTIC-33f100cf-7ebb-f1ae-a5ec-326c28088b02,"Girolamo da Carpi (Girolamo Sellari) (Italian, c. 1501-1556)",Q2701846
ARTIC-33fb43be-8efc-4d35-a6fe-e92c890338bc,"Italian, Bolognese",
ARTIC-33fc29fc-097b-576b-c9e6-c3352d9d3f15,"Frederic Edwin Church (American, 1826–1900)",Q366212
ARTIC-34702e74-3239-52d9-b8df-c312654bb86d,Kitagawa Utamaro 喜多川歌麿  (Japanese (c. 1755-1806)),Q272045
ARTIC-34cf4e2f-58c9-bd98-1bb9-877eff456c7e,"Master of the Morrison Triptych (Netherlandish, active 1500-1510)",Q1918577
ARTIC-34d77a00-363a-a62f-429f-bd17808a15b9,"Jean-Louis-Ernest Meissonier (French, 1815-1891)",Q354786
ARTIC-34e256c1-7729-0637-6abc-e94a87aa4431,"Iran (Shiraz, Fars)",
ARTIC-34ecfe47-70cc-7f1d-fc4d-af7ba35a570c,"Frans Floris (Netherlandish, 1519/20-1570)",Q543948
ARTIC-350b7e7f-e1d8-e58b-8890-0ef6b04afe18,"Claude Monet (French, 1840–1926)",Q296
ARTIC-3527f037-a9b2-9253-1a92-dcd281b54340,"Théodore Rousseau (French, 1812-1867)",Q310025
ARTIC-3529f646-07de-a716-9003-49b68b4f3cec,India,
ARTIC-35afa43f-bdb5-06b8-81c5-416927ffe8ee,"Carlo Crivelli (Italian, 1430/35–1495)",Q348024
ARTIC-360e3e61-bb1c-1eb5-a9f5-e620f305b75b,French,
ARTIC-36239beb-7eeb-e82d-86ba-3ab40b245002,"George Inness (American, 1825–1894)",Q704868
ARTIC-3678b2ca-dc2c-793c-8b7b-684557bc882d,"Rembrandt Peale (American, 1778-1860)",Q375926
ARTIC-3689df31-7765-4fcb-0bd4-cbb3ea2ec91c,"India (Rajasthan, Jaipur)",
ARTIC-36a96fba-d93a-8e28-8fb0-32143eb4b7e3,"India (Rajasthan, Jaipur)",
ARTIC-36d829a6-b07a-d84b-5774-02763512d73f,"Jules Pascin (American, born Bulgaria, 1885-1930)",Q469063
ARTIC-36e70de8-0ba3-2fe5-dd2e-53612b48a395,India (Agra),
ARTIC-371ba960-c86a-ec5b-d5aa-40b510917c4c,"Antonio Maria Esquivel (Spanish, 1806-1857)",Q593642
ARTIC-373a653d-e4aa-bf45-aa6b-d3c1c803db67,"Wang Yuanqi (Chinese, 1642-1715)",Q716338
ARTIC-3762151c-77be-f530-12b7-dfb6b5889ec5,"Johann Georg Platzer (Austrian, 1704-1761)",Q85265
ARTIC-376b31a3-0468-4ed8-5f15-1de371996b2b,Korea,
ARTIC-376e0214-6839-c605-58c0-2affc34c4605,"India (Rajasthan, Jaipur)",
ARTIC-37981a95-ee40-e075-07dc-bc7399ed487c,French School,
ARTIC-37a27b5f-013a-87d2-1dc5-5ccbb08cca3f,"India (Rajasthan, Bundi)",
ARTIC-37a47ee5-4524-ca65-02c8-1df82c9bb647,"Gustave Loiseau (French, 1865-1935)",Q2183848
ARTIC-37f802ca-7831-14d6-82c6-060d825baabd,"James McNeill Whistler (American, 1834–1903)",Q203643
ARTIC-381b2912-9769-1e17-8145-0016368f0cc4,"Bartolomeo di Giovanni (Italian, active c. 1465-1501)",Q2013867
ARTIC-3826e366-e82a-e853-12e4-b303a1618103,"Henri Rousseau (French, 1844-1910)",Q156386
ARTIC-383e0434-48e9-5cde-d1a1-eea79a300ecd,"Hans Maler, attributed to (German, c. 1480-1526/29)",
ARTIC-38619dcc-7b32-1aba-e8b0-77624d1904fd,India,
ARTIC-38636be8-f1bc-c451-ae65-c441919bd0c3,"Édouard Manet (French, 1832–1883)",Q40599
ARTIC-3874bdf8-6415-798e-1d5e-8f7a241b5309,"Jan Baptist Weenix (Dutch, 1621-1660/69)",Q875076
ARTIC-38972058-6e4d-50a0-ae60-863f276262d0,"Johann Friedrich August Tischbein (German, 1750-1812)",Q213795
ARTIC-389e3222-0ff0-9e88-4b84-80e78fbb6b8d,"Andrés López Polanco (Spanish, c. 1570-1641)",Q5675908
ARTIC-38bb6be4-223e-af7a-7e18-f9ad0c388d3c,"Carl Blechen (German, 1798–1840)",Q149571
ARTIC-38e5c6cf-daf2-ea36-b29a-e00216d1ddcf,"Richard Westall (British, 1765-1836)",Q3109174
ARTIC-38f866cb-9000-de5a-e655-d3fb4d8dc056,"Paul Gauguin (French, 1848–1903)",Q37693
ARTIC-39018e31-6200-f4e3-7fc0-17ef919a6723,"Pompeo Girolamo Batoni (Italian, 1708–1787)",Q505613
ARTIC-3908f916-b72f-a304-227a-3cee749a022e,"Follower of Peter Paul Rubens (Flemish, 1577-1640)",
ARTIC-3938ca9e-f376-7f58-7bde-0030c2a4e4f3,"William Rimmer (American, born England, 1816–1879)",Q3637109
ARTIC-3952a506-2776-5613-1693-e5c96c4708f2,"Italian, Tuscany",
ARTIC-399332e9-94a4-64ac-4ed2-040647b2ca80,"Ferdinand Georg Waldmüller (Austrian, 1793-1865)",Q186816
ARTIC-39a6fc6e-acc4-304e-534f-2134a1b69244,"Follower of Canaletto (Antonio Canal; Italian, 1697–1768)",
ARTIC-39be9eee-83ac-15eb-de79-f657bd10aecf,"Unknown Venetian (Italian, 16th Century ( Andrea Meldolla Schiavone (Italian, 1522-1564)",
ARTIC-39fd7277-7714-ba0a-7218-7633f7a88923,"Frederic Remington (American, 1861–1909)",Q560787
ARTIC-3a019062-00ff-4efa-d433-5b93257fc31a,"Katsushika Hokusai 葛飾 北斎 (Japanese, 1760-1849)",Q5586
ARTIC-3a32bf1b-5094-f06b-1ea1-a54cd847a5d5,"Jean Charles Cazin (French, 1841–1901)",Q2778951
ARTIC-3a34f988-f779-2e96-1786-8945b6b9c87d,"Jean Charles Cazin (French, 1841–1901)",Q2778951
ARTIC-3a3c9e9e-5d5d-caf5-017a-99fcc52367d0,"Theodor Esbern Philipsen (Danish, 1840-1920)",Q1393242
ARTIC-3a3cac9a-804a-b7e0-5a40-81ec0f414eeb,"Qian Chaoding (Chinese, (ca. 1605-ca. 1671))",Q65907611
ARTIC-3aa79682-996a-0ce4-f2dc-3eb802e9d503,Korea,
ARTIC-3ad78710-cc0e-4ece-6ab7-97d7542c3dc8,Artist unknown (Dutch),
ARTIC-3ae75415-0551-ae17-c478-3b8687a6f246,"John Henry Twachtman (American, 1853-1902)",Q1342683
ARTIC-3b06a501-7b91-07b2-80f1-a683cbfeaad9,"Paul Bril (Flemish, 1553/54–1626)",Q540753
ARTIC-3b07d318-3be1-4e9a-e4ae-05700abcbc5b,"Agostino Brunias (Italian, active in England and the West Indies, 1758–96)",Q4693621
ARTIC-3b090ebe-5635-1008-3529-3e61fc680e2a,"Ernest Christian Frederick Petzholdt (Danish, 1805-1838)",Q3432084
ARTIC-3b097a0b-d945-9122-f50d-f567ff8684e5,"Benjamin Marshall (English, 1767-1835)",Q15123417
ARTIC-3b2866b5-2b4d-871f-3a61-33178831b0ec," Nicolaes Maes (Dutch, 1634-1693)",Q505150
ARTIC-3b8084b4-5fb4-700a-bc0a-16e6fa4698b8,"Hubert Robert (French, 1733-1808)",Q548205
ARTIC-3b901b0a-b8a8-7299-1851-c25116dfa116,"Stanislas Lépine (French, 1835-1892)",Q1373489
ARTIC-3bae5e81-c63d-6118-2322-02fd447fbf5b,"Imitator of Narcisse Virgile Diaz de la Peña (French, 1807-1876)",
ARTIC-3c26a35c-5ab1-2757-1afb-23877cd9086e,Iran,
ARTIC-3c27b499-af56-f0d5-93b5-a7f2f1ad5813,"Claude Monet (French, 1840–1926)",Q296
ARTIC-3c61e694-6a53-c3ad-8a1e-a2c5d3f25080,"Adolphe-Joseph-Thomas Monticelli (French, 1824-1886)",Q1152965
ARTIC-3c7ee4ec-96a8-553a-1010-06b1619c01d2,"Bernard van Orley, workshop of (Netherlandish, c. 1488-1541)",
ARTIC-3cc45193-1e8c-a77f-dabf-ff64ed5601dd,"Tibet (Western Tibet, Guge)",
ARTIC-3cea045a-92d6-36cf-1508-2c99ea740218,"William Michael Harnett (American, born Ireland, 1848–1892)",Q935186
ARTIC-3cef23a8-7fca-59ce-a95d-4c27cd3d8f21,"Nicolas de Largillière (French, 1656-1746)",Q550302
ARTIC-3d2d0842-312e-8d48-708b-d6adde0777bf,"George Inness (American, 1825–1894)",Q704868
ARTIC-3d42b252-b768-765a-7c0a-5b430e06c276,French (Picardy),
ARTIC-3d6addef-e6cb-a9ca-31b0-522bf6613522,"Elihu Vedder (American, 1836-1923)",Q389726
ARTIC-3d73a66a-3cf3-64e0-b98b-e8d7ab1d7f3d,"Domenico Morelli (Italian, 1826-1901)",Q1237218
ARTIC-3d950ecc-73f4-c28a-f216-0940b23fa5e8,"Camille Pissarro (French, 1830–1903)",Q134741
ARTIC-3dae143d-6840-2e6e-dff5-cd2eea745da2,"Narcisse Virgile Diaz de la Peña (French, 1807–1876)",Q724140
ARTIC-3dbc5164-36fe-36b0-0213-2198ee309f82,"Marsden Hartley (American, 1877–1943)",Q553259
ARTIC-3dea7add-50e5-fe2c-8f05-2fb433a9e4ef,"Follower of Frans Hals (Dutch, 1582/83–1666)",
ARTIC-3e005f8a-d37f-871b-15bb-89756f1ed2e9,"Pierre-Auguste Renoir (French, 1841-1919)",Q39931
ARTIC-3e782ce2-72ab-1dd2-fb2b-02ace263050d,Iran,
ARTIC-3e82db48-5f93-ada3-7ab2-f97328ccc1bd," Hieronymus Bosch (Netherlandish, c. 1450–1516 )",Q130531
ARTIC-3e87750e-8ca6-2a9d-fc43-16dcd3b5557b,Artist unknown,
ARTIC-3edec075-6e0b-0ccc-0036-5328de3e064c,"Robert Henri (American, 1865-1929)",Q724860
ARTIC-3ef09d92-f10b-f01f-515d-c69a0a3a3e92,"Charles Emile Callande de Champmartin (French, 1797–1883)",Q725327
ARTIC-3ef69544-a84c-dfa4-df6a-346b4b59c351,"Jean Charles Cazin (French, 1841–1901)",Q2778951
ARTIC-3f0cd83f-84db-23e9-fb41-286de4bdae62,"Eugène Delacroix (French, 1798–1863)",Q33477
ARTIC-3f516ed6-bfd1-aea9-60e0-aee807cc8752,"Torii Kiyonobu I (Japanese, 1664-1729)",Q3179022
ARTIC-3f70f565-39e6-7e32-4ae2-75e1e34c9846,"India (Rajasthan, Jaipur)",
ARTIC-3f732b69-0ae7-7d1e-ad53-e20b0cc2de72,"Vasily Kandinsky (Born Moscow (formerly Russian Empire, now Russia), 1866; died Neuilly-sur-Seine, France, 1944)",Q61064
ARTIC-3f9aa9db-61e1-7060-fdb0-bfd7e41ddd08,"John Singer Sargent (American, 1856–1925)",Q155626
ARTIC-3fa36102-97ed-7065-d072-ce0b15a9a2f1,French,
ARTIC-3fa3855e-d7e7-d2a4-0f95-a38268026bad,"Gaston La Touche (French, 1854-1913)",Q1824249
ARTIC-3fbc2de3-cb50-7423-4e40-bfe4845fe71d,"India, Delhi",
ARTIC-400ce9e8-2f67-44e2-dd68-e6c98880d27f,"John Constable (English, 1776-1837)",Q159297
ARTIC-4059d913-1ed9-a1f3-60de-571f921acc38,"James Northcote (British, 1746-1831)",Q3161307
ARTIC-40bc6b72-8acf-8e9f-cf6d-c33050250768,"Abraham van Diepenbeeck (Flemish, 1596-1675)",Q330854
ARTIC-40bf35ab-2898-650e-9e27-d38c4cf39a30,"Jean Antoine Watteau (French, 1684-1721)",Q183221
ARTIC-40c528cd-7871-a283-af68-4f2d0a250b3c,"Hasegawa Soya (Japanese, 1590-1667)",Q21810162
ARTIC-40d69445-feb4-d6d5-bcad-bb142856f0a6,"Gustave Courbet (French, 1819–1877)",Q34618
ARTIC-40fdb1d6-93fe-2916-78fb-f56a1ac261f1,"Fra Bartolommeo (Baccio della Porta; Italian, 1472-1517)",Q7780
ARTIC-41458ec7-da2d-773d-159c-9ae9afb53516,"Victor Pierre Huguet (French, 1835-1902)",Q3557373
ARTIC-415e801c-14d5-a3a6-1119-29fbce0afc0b,"India (Rajasthan, Jaipur)",
ARTIC-41728a11-a073-6efa-387c-a40384477ad2,"Pierre-Auguste Renoir (French, 1841-1919)",Q39931
ARTIC-4188f4df-ca48-3e3a-ecdf-aa79771093c4,"Joos van Cleve (Netherlandish, Active by 1507-1540/41) ( Joos van Cleve (Netherlandish, Active by 1507-1540/41))",Q153472
ARTIC-41966cec-34ad-7600-ee8e-40c86081334e,"Bartholomäus Bruyn the Younger (German, 1524/30-1607/10)",
ARTIC-41d8c49b-20e2-af18-d7e3-b092e26bac38,"Wang Guxiang (Chinese, 1501-1568)",Q3566068
ARTIC-42307ee8-3dc8-3549-4c82-b1387e2f2372,"Cheng Jiasui (Chinese, 1565–1643)",Q1022213
ARTIC-4237947a-8908-0a35-9f20-bc803f549f36,"India (Rajasthan, Jaipur)",
ARTIC-424365f4-5c5a-e993-f5a9-34b4f732c1d8,"Jean Baptiste Joseph Pater (after) (French, 1695-1736)",Q731533
ARTIC-42855e11-dd90-3f7f-8038-91cbd1a95166,India (Haryana),
ARTIC-42924282-d483-cd95-e676-52aee4bc4164,"Jasper Francis Cropsey (American, 1823-1900)",Q1451318
ARTIC-43165650-0212-8897-0605-dc3fdda88c13,"James McNeill Whistler (American, 1834–1903)",Q203643
ARTIC-43228273-29dd-c5d7-b75c-536109504fc0,"Théodore Rousseau (French, 1812-1867)",Q310025
