,tag_id,artwork_id
9546,138,TCMA-998eb5ae-5bf6-4836-bbd3-86ee21a980bd
5886,138,MET-36d3212e-c95c-4d82-95f2-2df811598183
9834,138,TCMA-4df11d9e-c15d-41dc-a63c-48ee700f2122
5581,138,MET-0a434527-0843-4026-b620-211179c3f987
2775,138,NGA-723c7f3c-c4e0-4ecf-8080-5f9012b7e6cb
5806,138,MET-d0a4db38-2ab2-448b-a47e-b7ca603b0789
1957,138,NGA-1bc7b8e3-2829-4c5a-8679-cddf5d7bff19
8060,138,MET-8540be6d-c7bc-4b17-b343-7cae78b1508e
6683,138,MET-a07e4abf-614b-4842-8fc5-35474f5ae5c0
12334,138,TCMA-d2c9f5f4-c68d-4634-a0e6-99cfd70fe99a
8783,138,MET-ed2bed72-c7be-4456-9ea8-0a46af7596fb
10735,138,TCMA-4beae91f-341a-4dfb-9659-76543eef6921
1878,138,NGA-121782f7-b1ac-424a-bc3a-46822d5184c8
11006,138,TCMA-5cd33148-f274-40ac-b361-792221a84ce1
3218,138,NGA-a27c3de9-69f2-4406-a1cb-639b6689e988
3351,138,NGA-ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c
9384,138,MET-055d10c2-0049-4b28-8481-d92fe99847b7
1796,138,NGA-08c726b0-eddc-4f73-bebb-a9838cd1f2e2
3197,138,NGA-9fce5429-77e8-4e0c-9815-238322e3595d
3038,138,NGA-8f492ff3-8a7d-455f-bfbc-538684d9128b
11255,138,TCMA-ff84bf32-8533-4758-b606-22666730f493
7991,138,MET-7a91ea21-443b-4598-8e8f-57c0678ed5a6
11666,138,TCMA-25a45a34-38d0-484a-a306-d4fda909474f
3577,138,NGA-c5bd3424-cd10-4851-b171-8d65cf94b4ec
4660,138,MET-a39c05ae-1314-4744-9aac-dbe1a8ab1e13
453,138,ARTIC-3fbc2de3-cb50-7423-4e40-bfe4845fe71d
3920,138,NGA-e73b6e72-5ed9-46ff-a55f-c5074804854f
2190,138,NGA-34d4b64a-e1fe-453f-846d-1e4143de6f6c
3090,138,NGA-9555b8f1-32a6-4dc6-945a-33a5833d4606
11342,138,TCMA-25a02a24-1c23-4dc9-81e3-027804fbd5e6
1817,138,NGA-0b253b19-3f10-4116-8ce6-5b43ba041b65
5731,139,MET-d6b5b634-b04e-4f27-97e4-117c93b5bbc9
10825,139,TCMA-ecad5715-7534-4e26-b76b-a98b0432f0d2
11076,139,TCMA-10391644-8416-4a27-91a8-53b625bdddc7
5540,139,MET-676f364c-93b2-4e6d-ae71-5bd4b2a0bca3
5801,139,MET-b2a1ed5d-3e56-48e3-9467-ff2231708936
4965,139,MET-9089d73c-ba44-46f7-92f3-7d083ea26f40
5756,139,MET-82878b00-056e-47e3-8c8d-8f8f440682aa
4845,139,MET-9b24397f-a676-4029-aca2-3c86e7ff0e22
4941,139,MET-9c63757c-1df4-4a1a-b614-fd2adff0c157
10265,139,TCMA-69f51503-4ecf-4742-93e9-1b09ae33da5e
5553,139,MET-02dbce0d-b60c-4a64-bdb0-321c4bd5b248
4961,139,MET-b04bf0f5-dcbc-4d9d-a2b8-78ab17d72369
11026,139,TCMA-97e6424b-e32a-4291-86a2-4c90287df82b
1388,139,ARTIC-cd74179e-f331-ebfa-5fa5-ef505d81af0e
4280,139,MET-28747a73-8561-49b9-b248-3efcd7048607
12341,139,TCMA-cddea37c-5780-42f5-ad3c-d7177afd01f8
6837,139,MET-fdfec6aa-d526-48d6-838f-f9fe86d67275
12266,139,TCMA-8e3fc3c9-39f4-46a8-bbd9-b658cb251427
5477,139,MET-4eacf6a8-cac7-4c02-a616-f3c51acf2c3e
5728,139,MET-83542aad-1cb7-42a5-ae51-7d9f975964c5
5763,139,MET-adb53360-2bb0-46c2-86c6-626d3293d2f9
5729,139,MET-42e81f1e-8b96-47af-b591-be8298d94823
9071,139,MET-03091b73-1298-46a0-bcfb-037069263399
5691,139,MET-6681c246-2ab1-4012-8bbc-85ae4b1c97db
10784,139,TCMA-a186fcfa-85fd-4764-965a-cc59a3e02046
5560,139,MET-6501023e-93a0-4701-82b2-fd90e8c187ab
4298,139,MET-7c0c1d53-9475-4754-be01-667cbfc5b092
9388,139,MET-1060c212-6ba3-48ef-b06e-e8a43e52ab44
11857,139,TCMA-aa2d9548-caa1-4ee4-92a9-cd4d69a3b598
4873,139,MET-40786de9-be10-483c-a232-b6f36dfad473
10785,139,TCMA-6cfa9a7a-0fea-44f5-975f-b695eb322e7b
5809,139,MET-f78e1a34-7639-472d-8766-6a77eebbdd95
9404,139,MET-4d7e5aa2-167d-40b6-8cd0-3adbe8e0a166
11569,139,TCMA-0dcf39d9-3a27-469b-ad3f-614280cc2a1b
5716,139,MET-8eec0fdd-4c3c-41cf-ab88-67c4e97e717e
5668,139,MET-4a4c798d-4a32-48f3-a5ce-5fcc1eb24921
4966,139,MET-1d1cf4f2-afde-451b-8119-91e6293b4b54
11544,139,TCMA-f65e3f74-aeee-493b-997c-507607d3bdff
5834,139,MET-14565a4c-5274-40f3-bce3-a8eda663cd8c
10168,139,TCMA-1d2ef751-2124-4b16-9442-3966e930b520
4957,139,MET-457d2b70-dcfd-48c9-b5be-aebca9fa8156
11167,139,TCMA-f2c1708d-423e-4f8a-a01a-54ce12fed2ac
10142,139,TCMA-26270a44-6507-4748-800e-cbd947bc5fbf
5744,139,MET-58b4e8ab-a4c2-458b-b524-f414914288ae
4975,139,MET-a53fc778-1264-46fb-99b9-3c810422cef0
5787,139,MET-02fe03ab-130f-4fe9-bdf7-03959b89a751
5547,139,MET-ccf8a015-9443-4be1-a2d0-1bc20a7f8dd5
4295,139,MET-64923e67-3d78-4753-a546-59d23de0af2f
5819,139,MET-becf920d-e852-4183-a7d5-b5cc82a36cb0
4575,139,MET-a0481dab-f398-4399-89ab-1d745487d7a1
5492,139,MET-1eacace1-0d4d-4462-a36f-9ab4fc4211ed
5717,139,MET-bb8de76f-c8be-4bb6-b132-b704d83dfa92
10129,139,TCMA-28e9a1ff-905b-47a2-919d-7e428bfe0a47
10128,139,TCMA-faef4800-a085-439e-b7c9-2c257c0a8c99
5799,139,MET-894f3a80-ef22-461c-96cd-ef4cefaa7439
5685,139,MET-95b4f399-67cc-48b3-bb2a-4ee2ddf041f3
4851,139,MET-937d96f6-faaa-4d91-9ae9-73ffd6c38d6d
9396,139,MET-68b2ef03-72cb-4d28-93d6-f6476135020d
10798,139,TCMA-bc02b3e2-1c75-4342-9da1-2b49a4d0a5be
5562,139,MET-caa87583-4a8b-44ca-9ffb-359cd73f48bc
6804,139,MET-7f5fe3ce-5ddb-400f-bb33-f96bd0d2d99a
5788,139,MET-25f3767c-0aa2-4ad5-ac2d-51c22de523a8
10235,139,TCMA-16e81012-056b-46f2-87f9-0af3697617ba
4565,139,MET-5dbd9d15-de7b-4b49-8f85-e88df19aa0be
4833,139,MET-7fa39d4a-f128-4e48-8b8c-21bd17d82362
412,139,ARTIC-3a3cac9a-804a-b7e0-5a40-81ec0f414eeb
12306,139,TCMA-89bd415d-4b11-44ed-bd3a-77fe441351f1
5791,139,MET-cfe35a55-7573-428a-8ec6-3e4830c87d59
5545,139,MET-da383e72-01c7-4ab3-8564-c0089f09f788
10721,139,TCMA-28694ae1-5332-47dd-b507-4f486c2fbee9
4887,139,MET-6f93e38b-2a7e-4d7e-96e4-be26596f2d34
5826,139,MET-e569410e-4fff-4c74-8520-d9e21e262a9e
5480,139,MET-9e5c8995-5f12-4222-8cb9-f881f7d180d1
4885,139,MET-76b76f0f-3bbf-450f-8355-6fac8831eb8d
11100,139,TCMA-1ac2973f-9784-4846-b0cb-63bf0c8d6f65
5554,139,MET-751541c8-8f2a-4264-862c-5e88502da6b6
10089,139,TCMA-833398a5-1dc1-4a36-8b98-acaf20bcd8c2
9399,139,MET-33e5a92b-6f12-4f50-971a-45ba21501391
5812,139,MET-57363708-7474-4d7b-875d-30b4ae571818
4815,139,MET-b5dcd172-f319-4a84-866b-9ce43ad84e20
5036,139,MET-940472ad-a111-4868-af79-fa3f8e50b6b2
4294,139,MET-d3b51573-beb0-4953-bdfe-13c77ed36816
9049,139,MET-3ddc785e-090d-45b5-9a67-2c7a499dcfca
10827,139,TCMA-f67a96e8-b6e6-4ab5-a130-06c6499374b4
4838,139,MET-64607de7-5b43-4a3f-95da-aade08abca05
5753,139,MET-6deb1d94-dc7e-4fb0-8521-b05d9a841176
5555,139,MET-e2f2ac0b-7fc8-4a8e-977d-e539b7dfcfc7
5035,139,MET-a4a4397b-6bc2-443d-976f-c3790d9ff60e
12419,139,TCMA-dff565c3-c5c4-4d8f-856f-8edc4ae28bd0
4574,139,MET-99db3b0e-578c-4bed-9cac-dba867b5fd20
5800,139,MET-b6fb70a5-18cc-4a14-b089-a4fdbf519e73
6007,139,MET-81f75327-391a-4b65-a5a3-6484dcd7dfd7
6816,139,MET-8a28204d-08ed-450c-a165-a13d48d92359
5783,139,MET-8f32f167-d9dc-4c73-86cb-edb718a66469
11784,139,TCMA-908a1aec-6b5c-49ee-8340-96109f9994f5
6124,139,MET-8e388145-5640-41ba-8966-44e19810d713
692,139,ARTIC-5f9e4780-c8c7-122d-a260-aa0d94854016
5010,139,MET-5c2bb310-1da0-4453-b8f4-eed1e83f7c59
5490,139,MET-049ead73-6c10-4caa-aac2-04b822d0cd37
10133,139,TCMA-6e032f74-4d9a-4d78-8906-f8b52dd6dfa7
5434,139,MET-e34ebff6-c2db-451e-a8bb-bc7d0181e888
5740,139,MET-2a4e0dfb-320b-46ab-993f-734771d01859
9815,139,TCMA-037f8db0-39a5-4534-9ed5-ddb8aae6baf4
4704,139,MET-513bc157-d2df-4597-8838-be5da0ed5853
11269,139,TCMA-2e51db5e-a9c0-4e33-9602-7b1cd8bf9689
4772,139,MET-ed3eebff-17ab-485e-ab9a-cdbe10699b4e
9330,139,MET-ec4bf7ae-9843-4766-9c8b-068c025b548a
4644,139,MET-b4aa802b-d0cb-491e-b096-09670ecc066f
10527,139,TCMA-ccc40cca-2169-43e6-bb4f-9c8ce1a927a3
5538,139,MET-1343cccc-6413-4637-9db9-c9a8d65de1c6
6099,139,MET-2299ef21-f5a9-4227-989f-f489807531ee
5084,139,MET-04cdb812-6c93-4cb3-b396-fbba1044cd1f
9250,139,MET-dfb9133f-37e6-4503-a1ff-4f6ae1b7ee1c
10424,139,TCMA-e35f2877-bfab-4f0e-a3cf-1990b8b58de1
11754,139,TCMA-b2f419ed-3638-43b8-8cdd-63f251402795
5633,139,MET-e07a2e7d-5621-400a-8b4c-4a07829ace04
9748,139,TCMA-387c78d9-db3b-495d-954d-6411dcf6bc16
4220,139,MET-2482288a-b9bb-4927-a823-e58b89e04d35
4218,139,MET-106d651c-73d9-4a52-bd6d-cede51f27309
5191,139,MET-56012635-4614-4c0e-929d-34ea020bb572
5644,139,MET-77b8fda2-cd1a-4cca-b5b8-8581483397d4
11313,139,TCMA-77776ab3-c88d-490e-b044-6e13cf3afa0a
9034,139,MET-848bef2c-6ef7-4959-bb40-bdeac65d5344
4750,139,MET-4608d377-3445-451e-972b-6ca90a5e0a7c
5531,139,MET-8bd808e8-e7ca-4bb8-ad97-16cbe405411a
4145,139,MET-a784282e-2b4f-4263-8565-7c057ef89d16
5363,139,MET-8ed18e6b-416a-4d65-be70-6e81f6c47d60
9810,139,TCMA-f1ab6b1e-ee1d-4456-9218-0db3dcf28bad
5652,139,MET-4e8eac92-1907-4833-af16-57853760e2d9
12072,139,TCMA-604f10ba-845e-4914-943e-831bd2aa83ed
9650,139,TCMA-f60bf0db-03b8-44b9-bc3d-a1b00f75bbb6
4631,139,MET-016ef5d8-dea1-48be-97b1-d2bb8b76109c
5585,139,MET-bd13e1ca-b7f8-4359-a68c-48826bcd34ae
5391,139,MET-918987dc-ca7c-4ea0-bd8e-943ee6a6c4e6
6713,139,MET-2866c279-0c7d-4390-8a3e-04a8a0c102ab
9485,139,MET-f8af86ad-e180-460c-afff-2358ab065fd5
11246,139,TCMA-a85dd82c-02a4-42b0-9560-bc58fbf31de1
5150,139,MET-70e92ef6-cb73-4d20-bac1-8b43891d4086
6296,139,MET-f0c90ae6-2aea-4f8f-8f27-7c8123ed113a
9215,139,MET-2e1c5566-d268-43fc-890d-e4aafbb8ea48
5619,139,MET-38897be9-9d50-4424-95eb-14195548aa91
5879,139,MET-8d2f5a47-f092-4b0d-b9df-ae20eac71939
4764,139,MET-e5884859-0e2e-46bf-add5-1b4c555a5351
12080,139,TCMA-075b6c95-ac3b-49ea-8ba9-e846c97e1c7d
5618,139,MET-eeeb1101-3b56-446f-8bb0-ea5621d27ace
4662,139,MET-a2107d71-4059-460a-989f-770447bea4ff
5639,139,MET-20487cc3-4ce8-4699-95ba-e325fa3c6242
11110,139,TCMA-d1c3eab6-f25f-45ee-8fd8-b9bc65686a9d
4690,139,MET-6485cf61-16a3-46ed-b086-c7d932c8d389
9165,139,MET-9bbeb96a-8bbe-4783-a06f-4f75bc50dfe1
5896,139,MET-8480c22e-8ab5-4253-ae3c-e52df3710f33
4793,139,MET-5229291e-8622-4e02-9570-41c717d1bd64
5518,139,MET-9efeff8e-1bf8-4b17-9562-0e13a3afeac9
4730,139,MET-f9d5d808-a068-4a5d-bcda-90095b83d16b
6743,139,MET-12ba99a6-76c4-45d8-a217-eae91b7eed60
11909,139,TCMA-a7b6e954-c508-4f96-ba6a-2099dcc9172b
10573,139,TCMA-a91428aa-fee7-4d8f-8767-a118b86fed16
5523,139,MET-e9bb0d9e-4109-4183-94a6-051ebb43e49c
12052,139,TCMA-2955ce44-3fed-4331-a49f-0a649f9fec43
4647,139,MET-9f6d7459-2104-4ff7-b272-96b0f4942d86
4795,139,MET-2be454b2-487e-4260-b3fe-688b75194aa7
10633,139,TCMA-63a1ac48-8ad0-468e-a53f-3b0ff15f123d
6647,139,MET-dcc4b361-ac57-45ed-a67e-81f3c47704c3
6068,139,MET-f93d2290-cff7-4c4d-9155-879fc6d68b81
5060,139,MET-b7802632-2d27-42cf-83b5-48ba09e90d08
5522,139,MET-d439ddeb-d105-436a-aec4-93cded0b967e
4673,139,MET-97b9b1bd-0870-40bf-aa8c-79dd63c1f6c1
5065,139,MET-9b1edec1-4cba-4129-a5d5-8d8b14957549
5604,139,MET-1682fa0f-1a14-4c6f-8b5c-396bfbd9d24b
11314,139,TCMA-6664ce62-ba60-4e8f-b003-46825b608cf7
5227,139,MET-a09648b7-8ce9-42cf-b2e2-50f35d054e7e
6105,139,MET-88432298-81b6-488f-af8c-71972c8ba6b9
10603,139,TCMA-c3c6d9d7-0bf0-428e-ac32-9d025fd6ddff
5145,139,MET-8343c705-edc6-4dd8-8f17-438b3f5ac132
11641,139,TCMA-d998f4f4-ec4c-40c1-ac78-15114b5ab422
9444,139,MET-494c996e-3e50-4fa1-b00c-f077a6e6bbb7
4753,139,MET-f5a66a6b-c2dd-43a9-8caa-db8d07a05ff7
5606,139,MET-e1bc2632-5dd5-47a1-abe4-507227688110
5580,139,MET-9073c4c4-0e0d-4b45-be7f-546e65484897
9716,139,TCMA-2dc85188-4394-487a-b130-92e44027ed8d
4211,139,MET-70a3bab1-6572-4f6f-8fe7-6201200a784c
10600,139,TCMA-d0589162-5413-4044-ae03-9842b5cf19b7
4217,139,MET-c1facf6f-a85b-46f2-a75b-81eb7c2235ed
11576,139,TCMA-9e397007-6200-4538-a4da-fc3efe7d0944
5068,139,MET-dad24564-34ba-4435-9357-c75e809b83e3
11575,139,TCMA-42cec5fb-9c3d-4be0-88ed-41e81c625607
4635,139,MET-8a5d6dd0-f9a3-4538-8033-b086a8a4feab
5380,139,MET-d56e71cb-2daa-4b50-8c15-1a7643cf8a09
5630,139,MET-2e3f900f-49b3-4c53-865d-d8d16c0806c5
4529,140,MET-f558d849-1ff8-4395-935c-9bc3bebaa3f6
10205,140,TCMA-61417d15-6747-464f-a827-40d108567696
5888,140,MET-e5301d8d-e98d-4a90-b562-d5c1ee3f56a9
9201,140,MET-a0144d1e-2d60-49b0-953c-e66eaa89d243
4471,140,MET-64b71625-e1d5-4f83-a50f-aa128ff296cb
10458,140,TCMA-64a008ef-2d1f-493c-8e77-25c89017c34d
11445,140,TCMA-2d6c2c0f-138f-4ca7-ad0b-f352b1532aa2
10457,140,TCMA-f146360a-46d3-46b0-be4f-be474ae3748a
9982,140,TCMA-982e9dbe-7c07-4e1c-bb80-aac2eaca728c
8044,140,MET-b4c3d4bd-1158-42e6-b429-e699c1fb5dc6
10967,140,TCMA-e120951f-c088-472b-8d64-4a435c403b76
12062,140,TCMA-cee7fd84-ad10-4260-933e-c77bc4a184eb
10253,140,TCMA-32f205c9-d02f-4f22-aa04-b2ca435da18f
11878,140,TCMA-e03b23ad-9414-49a5-a25a-0e117eb269e8
12326,140,TCMA-f1b3c6c1-0eca-4b5a-8a83-eea85c7f0776
6684,140,MET-c9cabfca-66ed-4795-bbc7-58416cd01033
12328,140,TCMA-4eeab8f0-a22b-4a0c-8286-9eee2bbf1eb0
10412,140,TCMA-5834791d-c230-41a0-b961-7077817cfe9f
9830,140,TCMA-950a32c3-64d4-432e-b78a-d1943ebf37a9
9957,140,TCMA-276ea23c-5985-43f7-9b37-7739d4000c77
4443,140,MET-8c1798e5-e5e8-41db-9909-d39ad1218cc6
9958,140,TCMA-599d25c8-797a-449c-b2ce-25239d5e8589
8533,140,MET-f0c757e8-eb46-4952-900c-3a5e14cfa709
11009,140,TCMA-fdb9d16a-3c41-469a-a8c8-f755eee61391
9962,140,TCMA-bc6a816f-deb8-4935-8cd2-90d487e5a6d6
59,140,ARTIC-0893821b-474d-c87c-b528-a059919089e7
9820,140,TCMA-8a75c5c1-d8e3-48fd-8237-2ac2b8150cef
10427,140,TCMA-22da459c-2da6-4acf-828f-42f300e6b02d
11829,140,TCMA-47aa80dc-13b2-4679-a6f5-5567954cf096
4500,140,MET-ce3597cd-857c-41e0-9907-c08b02edb287
6428,140,MET-e72604c0-d251-4b20-b90f-6a4f8e972d9d
6364,140,MET-34609750-9043-4cc5-a3f9-7bd7a1489413
1309,140,ARTIC-c1e17623-1a51-8db0-e1d0-3eee0b41b4b2
4444,140,MET-113761bf-360e-4b13-9df1-9b2c60fde8b4
9816,140,TCMA-d3efebc9-4183-4336-b568-6d07a72d9381
1458,140,ARTIC-da8bbe90-a4a4-a9a8-5b38-f64f6799e6a6
9293,140,MET-7cfb6596-6297-4467-acf0-4eb03b3ab889
6342,140,MET-6d8e158b-4b06-47ec-a071-fb11e03ac314
11334,140,TCMA-3f61c38c-f506-491c-8e2f-7edd2e78999d
4460,140,MET-5ef3a601-f5e4-45e6-8a31-63444b8279da
1303,140,ARTIC-c0a4ca33-c855-b1d3-c3dc-2eefb580377a
11331,140,TCMA-a304bf12-24ab-40df-a7c2-1cee6607f96d
11078,140,TCMA-70f9f51c-e442-4f9b-874a-3ea6f4cb9133
10484,140,TCMA-3ebdaac7-40ab-450d-bcd0-f58193ededcb
9801,140,TCMA-1a784847-dafd-4315-8e15-7d2b7f7cb66c
4397,140,MET-46d53ab4-a15a-46e7-b9f5-5581d0f90e2a
10878,140,TCMA-d984465c-c09b-4c6a-b96b-e2161666e16e
11134,140,TCMA-7cdb7669-e41a-475b-bc38-60efda010849
8588,140,MET-4e72d081-31c8-4246-a873-738d151d774a
4570,140,MET-3ecc069e-6014-4c36-87f4-ceb56d4023df
11919,140,TCMA-726148b0-0fdc-46a7-83c5-a8fe168385fd
535,140,ARTIC-4ab20567-ffb7-e5e5-1904-666467e8a4b7
6373,140,MET-dfe4ba9f-9f93-4bb7-b8c5-edc40bf19ba4
9755,140,TCMA-8d03b8ae-5ecf-4d8a-b651-05ce7064a1d3
4473,140,MET-e85fa4c3-5175-4ad8-af5b-07992a1df8c3
10530,140,TCMA-e8115f23-a65e-4af5-a29e-316debd6d521
9761,140,TCMA-5ee955cf-8d47-4ec6-a73b-bd5d03dbbb29
7611,140,MET-4c942114-6a9e-46bf-bc1d-ef3e0a804b9b
11475,140,TCMA-2553485c-ab80-43c5-a2a7-68dacd559760
8582,140,MET-a6fb717d-f3d5-4d00-ab9b-45d9b6d9d2c3
8373,140,MET-ea04d7f0-8b6c-4e8c-a52d-55fd623c7df0
3157,140,NGA-9c2046c5-d580-495b-bb72-b0b8e9a507c1
10563,140,TCMA-ada3df86-fd58-454a-828a-6935f482becd
11957,140,TCMA-b2d597b1-3645-45f4-82f8-b2936fd438e7
4673,140,MET-97b9b1bd-0870-40bf-aa8c-79dd63c1f6c1
12101,140,TCMA-07c4aa51-e70b-4867-9416-0ac210d83737
7279,140,MET-64d84731-b719-4bf7-9fd5-ea7441ffb9cc
12110,140,TCMA-062a57e8-612b-4481-82a8-205c3b65f2a0
12111,140,TCMA-59cad58d-af79-4e4e-b80a-f039cb4131dc
10562,140,TCMA-5692f620-0400-4b66-b263-30f3e134af68
10574,140,TCMA-bd6ddd4c-478a-4b9f-90c4-cae811344570
462,140,ARTIC-415e801c-14d5-a3a6-1119-29fbce0afc0b
6376,140,MET-ebf42aff-6469-445e-9aa2-f686d6cd8689
11276,140,TCMA-7025ef76-1e90-4e4b-b084-71febd93028d
1237,140,ARTIC-b613ef4a-4b31-7e83-c5c0-80954bcdc1c1
11288,140,TCMA-fb8f6f73-29db-406d-a0e3-674790748ece
11905,140,TCMA-04de28de-6551-4947-9578-d46729c2ed25
12098,140,TCMA-8ebe9aa4-8c14-4d2c-8342-33a4e9e6d008
6651,140,MET-7274e338-861a-40b6-8ed3-7a1691a08be9
10526,140,TCMA-56e99a07-be80-4be7-8ed5-990da0bf5126
10518,140,TCMA-951c69fb-dc1f-4d47-ac9b-12ea0f62aeb3
7553,140,MET-e8cf3d71-fa91-47ef-8eb8-ba2ec586f99e
4532,140,MET-d3fc046e-f9a2-4944-aa99-70aae5ec143c
11267,140,TCMA-2758442d-d018-40e6-b029-96abd196eadc
11457,140,TCMA-4690d47d-e231-4712-b521-610456c9fbca
10170,140,TCMA-052b6baf-6c12-44b9-b1e5-6a2695abd032
10480,140,TCMA-dbefa99e-d518-46d4-999b-4075a91d7fdd
12169,140,TCMA-972e3f8d-ad6d-4830-9e75-42e3cd1b7738
4382,140,MET-27ac0623-2fb8-4c95-b0e3-0bb1a6da9361
6410,140,MET-5cc73b6c-3b03-41fe-a3b9-b5278404256c
10176,140,TCMA-257d87eb-fbde-4aa0-b5d6-000471766b48
11451,140,TCMA-af3fc67b-94f6-4f07-85f1-5676bdb6e703
1027,140,ARTIC-94fe15b9-10af-554a-6620-82ac2bc4cb1e
5892,140,MET-5e54ca42-3bfc-4580-ba16-4c4b85750bee
9343,140,MET-bea71df8-cdaf-40ac-8845-f841373c862b
11203,140,TCMA-6af619c7-9d88-48db-9b4d-e3a1decc6b1f
10520,140,TCMA-80a08564-ed83-4bd3-81b6-1b515766f00d
10490,140,TCMA-04fcec42-03bd-49e9-a986-2f8504ad1e20
10491,140,TCMA-4c36ddab-1b5d-414c-b6b5-2713e95a3be2
8133,140,MET-3d6ecac1-cb92-4839-a68d-89c4788b91ae
11922,140,TCMA-03409d0c-2d1c-41d0-aab4-bf7fc31f4a31
4472,140,MET-47131f4d-1f92-41bc-ae47-a293649e5e9f
6395,140,MET-027eb7a5-4dd0-43f2-920d-1e4828b87a9a
6180,140,MET-01f346c3-945e-4e7e-ac16-18bf047d2968
11668,140,TCMA-8d00b3ca-8bb1-40cf-a5ed-ea71984cc01d
10868,140,TCMA-28375584-d616-49a1-a7cd-be989ebc335c
6301,140,MET-f4a57f73-bba8-4ad6-9f24-5a9a5cfe2fb3
12159,140,TCMA-39cc6978-9f2d-4a6b-9669-72fb8079b881
6919,140,MET-e7ff3c47-d565-4e3a-8d90-2b5445934efe
11198,140,TCMA-ad551a5f-5eaf-45dc-9f44-23b8ffd8f617
11311,140,TCMA-75aaf1f8-fce4-4f86-bd67-d27ead2aa7d0
11199,140,TCMA-a27fc230-d4a8-44b3-aa8a-29e046b31ee2
10494,140,TCMA-af6b7762-15ef-457b-8124-55afcc5ffbcc
1106,140,ARTIC-9f08b895-4960-4bc6-5871-dc9bfab4c655
1713,140,ARTIC-ffd9d207-89e9-5071-56a4-5eb3a1754398
10217,140,TCMA-ac9a9d50-68ec-482d-8f44-04a774519b09
10956,140,TCMA-d7954752-c5f8-4182-a0f8-8af20ccb1f64
10372,140,TCMA-433e5630-9bbf-43d5-84ef-9926dd66cfbf
6358,140,MET-e7440578-35f6-4e87-8223-75d3ef02667e
6451,140,MET-ec36274d-9dba-4513-bd40-04d501c04673
448,140,ARTIC-3f70f565-39e6-7e32-4ae2-75e1e34c9846
1645,140,ARTIC-f66dd2f6-735b-3bbb-560f-66cd3ecea0e6
4556,140,MET-7361f6a3-38bc-4a68-9a58-799bdc0dbbeb
9436,140,MET-c6e3a174-f19d-4fb1-a4f9-0d6326fd9be5
10951,140,TCMA-81c0417e-da88-4585-857a-d7de63e5a750
12256,140,TCMA-b1022c53-39a7-4092-9394-2f4df267fb51
4440,140,MET-3d1e5c80-dfbb-4b4a-8439-651a71461a3b
4561,140,MET-f5c63567-6bcf-486b-81ec-770c3301763a
6357,140,MET-c8b09bfa-e1c3-4276-b10f-5546ebebd759
10320,140,TCMA-3edaf6a4-714a-48d5-bca3-ba4d33e834e1
10687,140,TCMA-4674d015-2868-485c-9270-0efce94a5821
7829,140,MET-d4ac4be8-3fd7-4b2d-9469-c262a21ebfcf
2181,140,NGA-3405efab-594d-4f1d-8679-3bd02245e342
4560,140,MET-2cb8c1b0-55bd-405c-a6bd-fc6c6a5c85c0
10701,140,TCMA-85d77640-212b-48df-9ebb-d1aa77545499
10325,140,TCMA-4aa7e17d-1d2f-4e38-91b8-aca9d24d47bf
11247,140,TCMA-f34fa3aa-08d0-47a5-a543-1b40e3044bea
11684,140,TCMA-169bd232-83c6-4763-bc6e-14f5fe67f7bb
10684,140,TCMA-e1ccdd7b-e0be-4f12-acf6-ffbf3d1c8433
9945,140,TCMA-2ce585a2-337e-490d-9c11-4025943c1cd4
6468,140,MET-c528ac4e-4946-49e8-b867-ce2a09b487ed
10960,140,TCMA-bd6410ba-8998-4d47-bbb1-f3d2375185e4
10957,140,TCMA-04c729a4-a015-428b-8045-cc75cbcbd9ce
4426,140,MET-8956459f-d8bf-4474-837f-be79ead6e062
1360,140,ARTIC-c8c3973f-971a-83d3-e3ed-e5f76101f7b3
6450,140,MET-e76218eb-e087-4f6d-9114-efa0c84259e4
9628,140,TCMA-3025438f-7f2a-4a97-a4a0-f73fe37c0559
1969,140,NGA-1dc17d78-131c-4356-a589-bf467189f568
10954,140,TCMA-0f257e09-5a6d-4a09-90c4-11b4fd6e6dec
10680,140,TCMA-08dac0b5-6446-4e83-a59c-d9bce93d1711
11404,140,TCMA-a2544756-057d-4d88-87f0-28e7350cad39
4563,140,MET-b2842445-a81b-45b4-9b4a-cddc5ebea0f1
10982,140,TCMA-74b58d92-bfdc-4f77-984b-f8f8ce5be205
10671,140,TCMA-53fdc543-e4cf-459e-af47-c02e797679b6
4442,140,MET-658c0a84-97f8-4a16-bf86-7cfbd742d84b
10682,140,TCMA-89e065fa-7832-4772-9117-6e06edd94afb
6359,140,MET-0e03532c-2250-42e5-be40-eae8d84db6d4
10368,140,TCMA-715cf8ff-775a-473b-9a27-f2794d95441a
10958,140,TCMA-c5743bed-7226-42ac-a9d0-2dc6a75e2607
11366,140,TCMA-f65f4706-ec7b-4a87-ba1c-3c29c57d2559
4557,140,MET-30e80e98-e8e6-48e0-930e-cff281a6efee
9911,140,TCMA-76cb78ed-3b1b-48ee-8d1b-e76dfed2fc45
10994,140,TCMA-53597f10-9a46-48d1-87b3-ec372440bec8
9910,140,TCMA-fe630805-4fe8-40d4-b240-883aef6b3c55
7831,140,MET-32c7dc01-2e7b-40e6-8cb2-3099fdf3b45d
